sample,group,element,species,spin,expected_eV,fitted_eV,stderr_eV,delta_eV,etchlevel,etchtime,depth_order
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.602345746299015,0.005884777171009267,0.302345746299018,7,70.089,7
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.59895404328575,0.0057312608444508705,0.2989540432857538,8,80.101,8
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.59864675435786,0.005461681545867996,0.29864675435786125,9,90.114,9
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,48.545199824695324,0.29797078068629995,0.6451998246953252,0,0.0,0
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.1542386114092,0.009728150079582972,1.2542386114091997,1,10.013,1
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.15696622614169,0.01015459433640564,1.2569662261416923,2,20.026,2
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.1562587198256,0.01024648837592128,1.2562587198256026,3,30.039,3
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.1569918848874,0.01017914348084082,1.2569918848873982,4,40.051,4
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.15617781390269,0.01017919934135134,1.2561778139026885,5,50.063,5
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.157326775172365,0.010214833700658045,1.2573267751723662,6,60.076,6
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.15646735293958,0.010464033607653446,1.2564673529395805,7,70.089,7
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.15622860549807,0.010270610445864152,1.2562286054980731,8,80.101,8
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.15491721406191,0.009755952769049777,1.254917214061912,9,90.114,9
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.0925403800926,0.29029001698599366,0.5925403800926006,0,0.0,0
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,2.307927911942807e-08,1.2000000000000028,1,10.013,1
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.812615976264411e-17,1.2000000000000028,2,20.026,2
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.821078919258693e-17,1.2000000000000028,3,30.039,3
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.8112233114021788e-17,1.2000000000000028,4,40.051,4
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.8173832343379265e-17,1.2000000000000028,5,50.063,5
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.801466214496595e-17,1.2000000000000028,6,60.076,6
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.8196869175093404e-17,1.2000000000000028,7,70.089,7
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.7571177170914895e-17,1.2000000000000028,8,80.101,8
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.854538117370506e-17,1.2000000000000028,9,90.114,9
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.25265944460272,0.01271453183823348,-0.44734055539728246,0,0.0,0
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.25423861140919,0.009728150079555456,-0.44576138859081027,1,10.013,1
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.256966226141685,0.01015459433640564,-0.44303377385831766,2,20.026,2
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.256258719825595,0.01024648837592128,-0.4437412801744074,3,30.039,3
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.25699188488739,0.01017914348084082,-0.44300811511261173,4,40.051,4
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.25617781390268,0.01017919934135134,-0.4438221860973215,5,50.063,5
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.25732677517236,0.010214833700658045,-0.4426732248276437,6,60.076,6
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.25646735293957,0.010464033607653446,-0.4435326470604295,7,70.089,7
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.256228605498066,0.010270610445864152,-0.4437713945019368,8,80.101,8
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.254917214061905,0.009755952769049777,-0.4450827859380979,9,90.114,9
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,5.5339738222286834e-11,-0.5,0,0.0,0
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,9.020620607450212e-18,-0.5,1,10.013,1
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,9.369519628066912e-18,-0.5,2,20.026,2
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,9.589555566705916e-18,-0.5,3,30.039,3
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,9.565825194431794e-18,-0.5,4,40.051,4
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,9.81571112975209e-18,-0.5,5,50.063,5
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,9.775156176717878e-18,-0.5,6,60.076,6
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.0037723280148219e-17,-0.5,7,70.089,7
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,9.657648911736944e-18,-0.5,8,80.101,8
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,9.14326254113985e-18,-0.5,9,90.114,9
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.28204788591536,0.05698091288234343,-0.217952114084639,0,0.0,0
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.18228714582822,0.08389351693682312,-0.31771285417178063,1,10.013,1
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.18585365776346,0.08191289735267952,-0.3141463422365405,2,20.026,2
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.18197502729198,0.0816840543594729,-0.31802497270801666,3,30.039,3
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.1831562436327,0.08164665999810113,-0.3168437563672981,4,40.051,4
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.17852513525065,0.08306481351718885,-0.32147486474934794,5,50.063,5
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.183180337631995,0.08186903496409895,-0.31681966236800463,6,60.076,6
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.179816379258824,0.08465940635689716,-0.3201836207411759,7,70.089,7
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.18889531507256,0.08635137081894458,-0.31110468492744303,8,80.101,8
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.184264528191385,0.08270201354445167,-0.3157354718086154,9,90.114,9
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.82938844131264,0.056234287422010275,-0.27061155868736364,0,0.0,0
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.728048534419024,0.08502960590443084,-0.37195146558097747,1,10.013,1
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.72888743162177,0.08295056625073664,-0.3711125683782299,2,20.026,2
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.725716307466385,0.0826282624076661,-0.3742836925336164,3,30.039,3
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.72616435874531,0.08264371030109453,-0.3738356412546935,4,40.051,4
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.72234732134797,0.083997751207576,-0.37765267865203356,5,50.063,5
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.72585356245963,0.08284508871937622,-0.374146437540368,6,60.076,6
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.72334902631925,0.08560232667510904,-0.3766509736807535,7,70.089,7
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.73266670957449,0.08769537146138673,-0.3673332904255133,8,80.101,8
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.72934731412948,0.0837982533868626,-0.3706526858705246,9,90.114,9
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,0,0.0,0
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,1,10.013,1
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,2,20.026,2
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,3,30.039,3
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,4,40.051,4
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,5,50.063,5
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,6,60.076,6
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,7,70.089,7
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,8,80.101,8
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835,9,90.114,9
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,0,0.0,0
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,1,10.013,1
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,2,20.026,2
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,3,30.039,3
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,4,40.051,4
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,5,50.063,5
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,6,60.076,6
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,7,70.089,7
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,8,80.101,8
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851,9,90.114,9
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.548130310100458,0.0,0.24813031010045705,0,0.0,0
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.45766399850094,0.0,0.15766399850094004,1,10.013,1
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.456303455253952,0.0,0.15630345525395128,2,20.026,2
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.456372081985535,0.0,0.1563720819855341,3,30.039,3
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.457692545555414,0.0,0.15769254555541323,4,40.051,4
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.457482746237982,0.0,0.15748274623798153,5,50.063,5
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.456789167544613,0.0,0.1567891675446127,6,60.076,6
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.456675462473616,0.0,0.15667546247361486,7,70.089,7
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.456553099836942,0.0,0.1565530998369411,8,80.101,8
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.457636026341216,0.0,0.15763602634121554,9,90.114,9
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.65813031010046,0.0,0.25813031010046217,0,0.0,0
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.567663998500944,0.0,0.16766399850094516,1,10.013,1
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.566303455253955,0.0,0.1663034552539564,2,20.026,2
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.566372081985538,0.0,0.1663720819855392,3,30.039,3
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.567692545555417,0.0,0.16769254555541835,4,40.051,4
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.567482746237985,0.0,0.16748274623798665,5,50.063,5
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.566789167544616,0.0,0.1667891675446178,6,60.076,6
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.56667546247362,0.0,0.16667546247361997,7,70.089,7
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.566553099836945,0.0,0.16655309983694622,8,80.101,8
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.56763602634122,0.0,0.16763602634122066,9,90.114,9
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,0,0.0,0
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,1,10.013,1
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,2,20.026,2
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,3,30.039,3
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,4,40.051,4
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,5,50.063,5
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,6,60.076,6
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,7,70.089,7
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,8,80.101,8
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773,9,90.114,9
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,0,0.0,0
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,1,10.013,1
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,2,20.026,2
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,3,30.039,3
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,4,40.051,4
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,5,50.063,5
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,6,60.076,6
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,7,70.089,7
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,8,80.101,8
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,9,90.114,9
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,0,0.0,0
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,1,10.013,1
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,2,20.026,2
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,3,30.039,3
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,4,40.051,4
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,5,50.063,5
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,6,60.076,6
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,7,70.089,7
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,8,80.101,8
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352,9,90.114,9
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,0,0.0,0
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,1,10.013,1
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,2,20.026,2
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,3,30.039,3
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,4,40.051,4
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,5,50.063,5
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,6,60.076,6
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,7,70.089,7
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,8,80.101,8
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863,9,90.114,9
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.156338286529355,0.0,0.056338286529353354,0,0.0,0
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.167257440473595,0.0,0.06725744047359328,1,10.013,1
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.184434001549878,0.0,0.08443400154987657,2,20.026,2
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.18771989520364,0.0,0.08771989520363732,3,30.039,3
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.181448159776274,0.0,0.08144815977627218,4,40.051,4
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.189999999999085,0.0,0.08999999999908326,5,50.063,5
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.16939925062898,0.0,0.06939925062897956,6,60.076,6
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.18171457723632,0.0,0.08171457723631903,7,70.089,7
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.17755892345479,0.0,0.07755892345478799,8,80.101,8
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.18999999999342,0.0,0.08999999999342023,9,90.114,9
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.266338286529358,0.0,0.06633828652935847,0,0.0,0
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.277257440473598,0.0,0.0772574404735984,1,10.013,1
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.29443400154988,0.0,0.09443400154988169,2,20.026,2
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.29771989520364,0.0,0.09771989520364244,3,30.039,3
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.291448159776277,0.0,0.0914481597762773,4,40.051,4
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.299999999999088,0.0,0.09999999999908837,5,50.063,5
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.279399250628984,0.0,0.07939925062898467,6,60.076,6
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.291714577236323,0.0,0.09171457723632415,7,70.089,7
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.287558923454792,0.0,0.0875589234547931,8,80.101,8
ReTa04,Unknown,Ta4f,Ta+3,7/2,24.2,24.299999999993425,0.0,0.09999999999342535,9,90.114,9
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,28.345909619358466,0.0,-0.35409038064153364,0,0.0,0
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,1,10.013,1
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,2,20.026,2
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,3,30.039,3
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,4,40.051,4
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,5,50.063,5
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,6,60.076,6
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,7,70.089,7
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,8,80.101,8
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023,9,90.114,9
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.45590961935847,0.0,-0.3440903806415321,0,0.0,0
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,1,10.013,1
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,2,20.026,2
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,3,30.039,3
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,4,40.051,4
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,5,50.063,5
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,6,60.076,6
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,7,70.089,7
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,8,80.101,8
ReTa04,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007,9,90.114,9
